image,label,confidence,box
2JWG9FSkVSEe63zXq4d2LL.jpg,FACE_FEMALE,0.4288,"[262, 72, 117, 118]"
1atIWz9DXx6jyicuPyWay0.jpg,BUTTOCKS_EXPOSED,0.3559,"[303, 216, 112, 106]"
73VuXbDamMLEdq8Yzd79dM.jpg,none_detected,0,
5uLm9XqpibzmIaFUz80jLb.jpg,none_detected,0,
3PqowBonjatEu0P7g5AIHr.jpg,FACE_MALE,0.5094,"[486, 288, 58, 56]"
6Z8BUrS5QTkofkDvhh4zGN.jpg,none_detected,0,
4l1JW9aV2fmAxnH9TeeK82.jpg,none_detected,0,
0ynrXCnhZnaP0B7Kt2BW7B.jpg,none_detected,0,
5G5s00CN4Kmxz340ED2WL2.jpg,BUTTOCKS_EXPOSED,0.4044,"[136, 218, 485, 344]"
5krSYt76Q8nbdrZNEArZD4.jpg,none_detected,0,
5GAvwptqr4r63i8lZWrL58.jpg,none_detected,0,
1MHB1dJAhddove0nNkidLM.jpg,none_detected,0,
4YN3itoBQC2RuOi0fk8sQt.jpg,FACE_FEMALE,0.3524,"[212, 161, 171, 142]"
4uQSVr1aW5JQIU1DmBXesv.jpg,FEET_COVERED,0.6308,"[415, 540, 77, 98]"
5NLO9sMI3xznCGrRWhsPN3.jpg,FACE_FEMALE,0.7466,"[275, 63, 116, 125]"
63IolVUykZCHMlu2zu9jHS.jpg,FEMALE_BREAST_COVERED,0.798,"[173, 82, 80, 77]"
63IolVUykZCHMlu2zu9jHS.jpg,FEMALE_BREAST_COVERED,0.7602,"[92, 77, 85, 78]"
63IolVUykZCHMlu2zu9jHS.jpg,FACE_FEMALE,0.7465,"[435, 0, 88, 38]"
63IolVUykZCHMlu2zu9jHS.jpg,FEMALE_BREAST_COVERED,0.7295,"[355, 91, 87, 90]"
63IolVUykZCHMlu2zu9jHS.jpg,FEMALE_BREAST_COVERED,0.707,"[435, 95, 81, 88]"
63IolVUykZCHMlu2zu9jHS.jpg,ARMPITS_EXPOSED,0.6437,"[79, 54, 33, 51]"
63IolVUykZCHMlu2zu9jHS.jpg,ARMPITS_EXPOSED,0.547,"[347, 77, 37, 50]"
63IolVUykZCHMlu2zu9jHS.jpg,FACE_MALE,0.5039,"[253, 254, 88, 81]"
63IolVUykZCHMlu2zu9jHS.jpg,ARMPITS_EXPOSED,0.4876,"[234, 63, 32, 44]"
63IolVUykZCHMlu2zu9jHS.jpg,FEMALE_BREAST_COVERED,0.4325,"[243, 398, 80, 76]"
63IolVUykZCHMlu2zu9jHS.jpg,BELLY_COVERED,0.4069,"[95, 185, 113, 96]"
63IolVUykZCHMlu2zu9jHS.jpg,FEMALE_BREAST_COVERED,0.3413,"[316, 365, 74, 71]"
63IolVUykZCHMlu2zu9jHS.jpg,FEMALE_GENITALIA_COVERED,0.3358,"[135, 307, 59, 56]"
63IolVUykZCHMlu2zu9jHS.jpg,FACE_FEMALE,0.3268,"[136, 0, 97, 25]"
0g2qBvCX4tcSODPEkKUUKq.jpg,FACE_FEMALE,0.771,"[290, 62, 66, 66]"
0g2qBvCX4tcSODPEkKUUKq.jpg,FEMALE_BREAST_COVERED,0.279,"[329, 171, 70, 66]"
5ueY4adtiHTNj7FLkgb15I.jpg,none_detected,0,
6qjHXAoCQWAwOwOCjdSvEN.jpg,FEET_EXPOSED,0.3945,"[312, 505, 148, 134]"
4d0cwMzMIHY2h7AUpppHI0.jpg,none_detected,0,
0g0nbeL6Yje5Loh78IyVls.jpg,FACE_FEMALE,0.7274,"[261, 195, 120, 117]"
0g0nbeL6Yje5Loh78IyVls.jpg,FEMALE_BREAST_COVERED,0.4772,"[218, 386, 104, 106]"
0g0nbeL6Yje5Loh78IyVls.jpg,FEMALE_BREAST_COVERED,0.343,"[312, 390, 124, 112]"
0g0nbeL6Yje5Loh78IyVls.jpg,ARMPITS_EXPOSED,0.3001,"[196, 359, 47, 61]"
5X20tAHJfLP9xJu0TD7VLq.jpg,none_detected,0,
19JHhDgdHmp1v4eWBP1TZU.jpg,none_detected,0,
2NTIYavFZmU1PCvJvn2USJ.jpg,none_detected,0,
1aoWxOWHJNG1VPpJZwpYl2.jpg,none_detected,0,
7sGTt1N5XMIQPCYHAnO1Pl.jpg,FACE_FEMALE,0.7891,"[227, 302, 67, 64]"
7sGTt1N5XMIQPCYHAnO1Pl.jpg,FACE_FEMALE,0.6348,"[339, 244, 72, 82]"
7sGTt1N5XMIQPCYHAnO1Pl.jpg,FEMALE_BREAST_COVERED,0.3396,"[207, 416, 74, 70]"
7sGTt1N5XMIQPCYHAnO1Pl.jpg,FACE_MALE,0.2869,"[80, 254, 58, 57]"
7sGTt1N5XMIQPCYHAnO1Pl.jpg,FEMALE_BREAST_COVERED,0.2865,"[167, 400, 52, 68]"
6NmYJszy5BaEm1WF4tJL7Z.jpg,FACE_FEMALE,0.7057,"[118, 155, 407, 373]"
3qwTr7e8qui32fbVgtWpMA.jpg,FACE_FEMALE,0.5352,"[349, 142, 134, 145]"
3HnZ8f1qXz3I9XrLAxOnSv.jpg,none_detected,0,
20ZYCQ7oh70khsqTG33rRm.jpg,none_detected,0,
4cogLi0G1CHWTHCdrU9ujy.jpg,FACE_FEMALE,0.5765,"[128, 110, 78, 71]"
4cogLi0G1CHWTHCdrU9ujy.jpg,FEET_COVERED,0.3135,"[242, 586, 80, 53]"
4poiLouVkpqxMb6Kx3oyPp.jpg,FACE_MALE,0.5679,"[256, 230, 50, 55]"
5dZkRu80QpSqFBQHmq2AZ8.jpg,none_detected,0,
3NEXf7pDKKu9BFUE0Ax0qJ.jpg,FACE_FEMALE,0.4836,"[307, 298, 107, 94]"
3NEXf7pDKKu9BFUE0Ax0qJ.jpg,FACE_FEMALE,0.4041,"[418, 316, 103, 99]"
3NEXf7pDKKu9BFUE0Ax0qJ.jpg,FACE_FEMALE,0.3795,"[48, 310, 87, 85]"
3NEXf7pDKKu9BFUE0Ax0qJ.jpg,FACE_FEMALE,0.2931,"[160, 317, 92, 89]"
6Aja6NoNYeXfwXyPdfkL83.jpg,FACE_FEMALE,0.5153,"[135, 231, 68, 65]"
11m0imtJqJLpOipYEpIOEZ.jpg,FACE_FEMALE,0.4618,"[356, 184, 187, 197]"
3aTuW4BtsyyyyQa9LKqj8n.jpg,none_detected,0,
438ToDoVaJH5aTIXXrlDyI.jpg,FACE_FEMALE,0.7331,"[170, 370, 253, 212]"
72f6jY93Jf5ddJtZ7QGPCg.jpg,none_detected,0,
0DLvFVIfwt3OHdK9kGeEM3.jpg,FEET_COVERED,0.6849,"[212, 497, 62, 71]"
0DLvFVIfwt3OHdK9kGeEM3.jpg,FACE_MALE,0.4369,"[292, 147, 54, 49]"
1iLM2tGFx3I3yzOL32cZAM.jpg,none_detected,0,
6FL3GfTcb8cf4xwMJlcynq.jpg,FACE_FEMALE,0.7516,"[302, 306, 165, 172]"
0e9I7ovViTOD1isL8vWy3s.jpg,none_detected,0,
6KFiDRiIsNsytDscPskmgi.jpg,FACE_FEMALE,0.8437,"[247, 184, 147, 142]"
7Hn0L6jCld71g3ErQuYUBh.jpg,FACE_FEMALE,0.8744,"[119, 0, 344, 317]"
7Hn0L6jCld71g3ErQuYUBh.jpg,FEMALE_BREAST_EXPOSED,0.2555,"[228, 478, 199, 158]"
5RINFTXQxiWNgoRT0Glwva.jpg,none_detected,0,
1niKeRF3MEl7pS3MJB3Hxl.jpg,FEET_COVERED,0.5723,"[295, 457, 113, 124]"
4tH03Y2xfQNtG0CXJ8eGYN.jpg,FACE_FEMALE,0.8088,"[264, 191, 107, 101]"
4tH03Y2xfQNtG0CXJ8eGYN.jpg,BELLY_EXPOSED,0.7087,"[258, 454, 124, 77]"
4tH03Y2xfQNtG0CXJ8eGYN.jpg,FEMALE_BREAST_COVERED,0.423,"[239, 362, 94, 89]"
3YjbT2zJYWXK8isSS5ouR8.jpg,none_detected,0,
7p4hzEV95XFXAvZh7kJo25.jpg,FEET_COVERED,0.4449,"[577, 92, 62, 107]"
7p4hzEV95XFXAvZh7kJo25.jpg,FACE_FEMALE,0.3635,"[85, 323, 104, 111]"
6ZvaJ2KPEMPBtwSnerA9Ze.jpg,FACE_FEMALE,0.6134,"[175, 55, 298, 312]"
6ZvaJ2KPEMPBtwSnerA9Ze.jpg,FEMALE_BREAST_COVERED,0.2924,"[227, 536, 188, 103]"
1FyQOxFhikCtowjSciyMCq.jpg,none_detected,0,
6SpT5TOPIInmmwLyCcCAXX.jpg,FACE_FEMALE,0.283,"[522, 524, 90, 108]"
6IkS2cDHxaYVkJueCPSdFs.jpg,none_detected,0,
32lsJQmgxK7swVFGZYfQWg.jpg,none_detected,0,
5z7TD11Qh81Gbf52hd5zAv.jpg,FACE_FEMALE,0.618,"[257, 122, 127, 127]"
5z7TD11Qh81Gbf52hd5zAv.jpg,ARMPITS_EXPOSED,0.5677,"[394, 326, 51, 66]"
5z7TD11Qh81Gbf52hd5zAv.jpg,FEMALE_BREAST_EXPOSED,0.5297,"[286, 342, 140, 156]"
7w3dPme8pmDgsKWGkcOk5f.jpg,none_detected,0,
54wAlSP6p1gVxZmlzAfpiJ.jpg,none_detected,0,
0qSMGuOoc71mKDZpTK8gnc.jpg,none_detected,0,
79374TlgGM42y0R0z5LDxv.jpg,FACE_FEMALE,0.6644,"[278, 258, 75, 78]"
5U20AVSsUvycGtWip4XQfo.jpg,FEMALE_BREAST_COVERED,0.3733,"[177, 289, 149, 131]"
5U20AVSsUvycGtWip4XQfo.jpg,FACE_FEMALE,0.2518,"[289, 128, 127, 133]"
23W8LJkx5kBafzqasAuU0z.jpg,FEET_COVERED,0.6159,"[214, 583, 38, 45]"
23W8LJkx5kBafzqasAuU0z.jpg,FEET_COVERED,0.5028,"[296, 544, 40, 49]"
23W8LJkx5kBafzqasAuU0z.jpg,FEET_COVERED,0.359,"[484, 455, 43, 55]"
05vrswB4MQ52sF3ZyX1jDC.jpg,none_detected,0,
1qsQOC4Jn0fnaUZLAbs4dz.jpg,none_detected,0,
1zWnHaOh6lnQBhBx0mgbmg.jpg,none_detected,0,
10hjsM00M8pghNdZRwOShY.jpg,FACE_FEMALE,0.7086,"[258, 223, 230, 248]"
18RIrAViZZxc920uvNvKqC.jpg,none_detected,0,
3Un78pExYVA9yCeDEKVhu3.jpg,FACE_FEMALE,0.7342,"[149, 15, 395, 446]"
6Dd1T7H41n7actyhuAVf8r.jpg,none_detected,0,
1IPIhVK4XqwCE4qc3uX6GX.jpg,FACE_FEMALE,0.8658,"[169, 220, 345, 359]"
11GmvpYnbgK0rSryPaV5BP.jpg,FACE_FEMALE,0.3541,"[63, 8, 563, 619]"
2vM2H6lyPfitmNZlc1Vrxv.jpg,none_detected,0,
5AcRssiG0Zqu3lqYW7hMoM.jpg,FACE_FEMALE,0.599,"[210, 184, 276, 241]"
7npcy2Hz73quewi0uU9fKi.jpg,none_detected,0,
7i2YLTVQ0dyngRuUqtGmr9.jpg,FACE_FEMALE,0.8248,"[415, 82, 109, 109]"
7i2YLTVQ0dyngRuUqtGmr9.jpg,FEMALE_BREAST_COVERED,0.5619,"[434, 251, 116, 106]"
7i2YLTVQ0dyngRuUqtGmr9.jpg,FEMALE_BREAST_COVERED,0.4976,"[325, 264, 99, 101]"
7i2YLTVQ0dyngRuUqtGmr9.jpg,FEET_COVERED,0.3624,"[157, 572, 140, 67]"
3RQQmkQEvNCY4prGKE6oc5.jpg,none_detected,0,
7ubO2LZJZFpyhiWMZkRwcH.jpg,FACE_FEMALE,0.8273,"[186, 78, 171, 167]"
7ubO2LZJZFpyhiWMZkRwcH.jpg,FEMALE_BREAST_EXPOSED,0.6305,"[211, 329, 198, 187]"
7ubO2LZJZFpyhiWMZkRwcH.jpg,ARMPITS_EXPOSED,0.349,"[159, 292, 64, 84]"
6rfEtnxDegQeLJgRrO77oK.jpg,FACE_FEMALE,0.854,"[246, 292, 146, 151]"
6rfEtnxDegQeLJgRrO77oK.jpg,FACE_FEMALE,0.8437,"[34, 296, 143, 165]"
6rfEtnxDegQeLJgRrO77oK.jpg,FACE_FEMALE,0.8031,"[452, 295, 142, 163]"
6zp8MKrhIwSdZojADmIDim.jpg,FACE_FEMALE,0.762,"[474, 52, 88, 83]"
6zp8MKrhIwSdZojADmIDim.jpg,BELLY_COVERED,0.2522,"[438, 274, 139, 115]"
0MmL6xJbvjPOslsgTOypQ8.jpg,none_detected,0,
1ipPj2xEiVWibPm6V1LqEc.jpg,none_detected,0,
4alcGHjstaALJHHiljfy3H.jpg,FACE_MALE,0.4636,"[216, 149, 174, 181]"
6bm9EpUNvQ9xMglBJGRmgS.jpg,none_detected,0,
6LtXzcBFu6dEjurGoeJ3wM.jpg,FACE_FEMALE,0.7112,"[0, 4, 639, 630]"
7Jgwg8nxsehAXjIYYsdanE.jpg,none_detected,0,
5rQ9bj7fCon5qGgve7QmzL.jpg,FACE_FEMALE,0.4963,"[150, 195, 90, 98]"
6lCHEpHcYgC24XO87InJjZ.jpg,FACE_FEMALE,0.7993,"[343, 208, 82, 75]"
6lCHEpHcYgC24XO87InJjZ.jpg,FEMALE_BREAST_COVERED,0.3913,"[318, 334, 88, 86]"
6lCHEpHcYgC24XO87InJjZ.jpg,FEMALE_BREAST_COVERED,0.2958,"[263, 287, 82, 74]"
7D59qIBeJucYHLc1Kq6i69.jpg,FACE_MALE,0.5246,"[283, 96, 60, 62]"
7D59qIBeJucYHLc1Kq6i69.jpg,FEET_COVERED,0.5186,"[332, 505, 104, 103]"
7D59qIBeJucYHLc1Kq6i69.jpg,FEET_COVERED,0.5055,"[203, 515, 98, 93]"
7D59qIBeJucYHLc1Kq6i69.jpg,ARMPITS_EXPOSED,0.338,"[354, 176, 31, 41]"
0olnICw6Z8zojoAttZFpRD.jpg,none_detected,0,
0F0Fsao0H2ceIQdzGNTkrP.jpg,none_detected,0,
7t9Dilpfa6Gc2yB2OAUQUp.jpg,none_detected,0,
7idxAlo8GuUKWV7RhOlptp.jpg,FACE_FEMALE,0.7608,"[232, 170, 172, 160]"
4bntEKbO8KH1VoFb8pfGWV.jpg,FACE_FEMALE,0.861,"[177, 143, 315, 314]"
4xZP0Vuf4DNK7wsp3ZKbQ0.jpg,none_detected,0,
5qkWpkGMULLVnSHb3Sej4X.jpg,none_detected,0,
4An2BQLzYuh01bcJGpDLKB.jpg,FACE_FEMALE,0.8218,"[226, 117, 218, 186]"
6E7Awtyx6opYTbPXx6ApzB.jpg,none_detected,0,
2XEW6KliuaZe3sFqeYz38u.jpg,none_detected,0,
27GWSFRITD8JJcSGMgEfTN.jpg,FACE_FEMALE,0.4961,"[249, 154, 181, 179]"
6F4P5ZIpxK35FkaGe1d1sA.jpg,none_detected,0,
4PpaqAm5JzAkucFiv1TzJp.jpg,none_detected,0,
74CA8KMf2pVVGl7FBxexQ1.jpg,FACE_FEMALE,0.5963,"[53, 212, 57, 55]"
74CA8KMf2pVVGl7FBxexQ1.jpg,FACE_MALE,0.5692,"[547, 236, 51, 46]"
2zbfishc70HpcgMu8ymtri.jpg,FACE_FEMALE,0.6703,"[269, 163, 110, 118]"
64LkgCfNbLqjclQYCTid8L.jpg,FACE_FEMALE,0.636,"[288, 210, 74, 82]"
7l80BDHxpZwj8FXImqH8fw.jpg,FACE_FEMALE,0.8302,"[227, 174, 330, 379]"
6JF49ixyHmOgS0Rsda2k42.jpg,none_detected,0,
0NvirtaDCaZU5PAW1O5FDE.jpg,FACE_FEMALE,0.8637,"[88, 120, 170, 160]"
0NvirtaDCaZU5PAW1O5FDE.jpg,FACE_FEMALE,0.7997,"[358, 106, 209, 183]"
0NvirtaDCaZU5PAW1O5FDE.jpg,FACE_FEMALE,0.6092,"[69, 347, 188, 195]"
0NvirtaDCaZU5PAW1O5FDE.jpg,FACE_FEMALE,0.2874,"[336, 357, 175, 179]"
6WVPAiHwMTRP8bd8jqDhnZ.jpg,none_detected,0,
0rsIuMdNjcwbnS9kL4DKAf.jpg,FACE_FEMALE,0.437,"[232, 45, 134, 151]"
4HTy9WFTYooRjE9giTmzAF.jpg,FACE_FEMALE,0.7736,"[217, 233, 238, 243]"
1xzPUvWDmiEf81Eq2gdJop.jpg,none_detected,0,
22tn8fUpD1lurSga9yuqhM.jpg,FACE_FEMALE,0.7004,"[49, 125, 345, 385]"
2yUhcn7kF408KjNVuMwV2P.jpg,FACE_FEMALE,0.3167,"[173, 200, 256, 203]"
2wqG59dVVQlJaxoO7N0LJt.jpg,FACE_FEMALE,0.2694,"[251, 223, 56, 54]"
7pvSshGK1UHAQEQAC1o7yv.jpg,none_detected,0,
04gRvDvXy6ctlFxI3G7Wd5.jpg,FACE_FEMALE,0.7103,"[19, 91, 215, 271]"
1GK0h2m7fPZ4JPVwHR0Ney.jpg,none_detected,0,
6dVCpQ7oGJD1oYs2fv1t5M.jpg,none_detected,0,
18AjhxTfNyhkQSj9x4DxCN.jpg,FACE_FEMALE,0.8471,"[164, 169, 281, 252]"
576UTio7xgY7YUxrHMzxeI.jpg,none_detected,0,
5ipljaQ9wRXhR3gJ0Vjeki.jpg,FACE_FEMALE,0.786,"[372, 89, 123, 116]"
07Rc5hrzwLGKzBhNsKdaL4.jpg,none_detected,0,
1Y7AsjpYThuzMClDdu4FrV.jpg,FACE_FEMALE,0.7765,"[0, 472, 150, 166]"
1Y7AsjpYThuzMClDdu4FrV.jpg,FACE_MALE,0.7134,"[36, 205, 58, 55]"
1Y7AsjpYThuzMClDdu4FrV.jpg,FACE_MALE,0.6351,"[437, 12, 65, 54]"
1Y7AsjpYThuzMClDdu4FrV.jpg,FACE_FEMALE,0.6019,"[344, 127, 92, 75]"
1Y7AsjpYThuzMClDdu4FrV.jpg,FACE_MALE,0.5934,"[0, 286, 46, 52]"
1Y7AsjpYThuzMClDdu4FrV.jpg,FACE_MALE,0.5444,"[0, 42, 64, 93]"
1Y7AsjpYThuzMClDdu4FrV.jpg,FACE_MALE,0.5411,"[294, 52, 58, 48]"
1Y7AsjpYThuzMClDdu4FrV.jpg,FACE_MALE,0.5256,"[365, 22, 70, 54]"
1Y7AsjpYThuzMClDdu4FrV.jpg,FACE_MALE,0.4155,"[104, 305, 51, 47]"
1Y7AsjpYThuzMClDdu4FrV.jpg,FACE_MALE,0.4054,"[105, 241, 49, 46]"
1Y7AsjpYThuzMClDdu4FrV.jpg,FACE_FEMALE,0.3966,"[259, 385, 58, 52]"
1Y7AsjpYThuzMClDdu4FrV.jpg,FACE_FEMALE,0.3235,"[374, 567, 51, 46]"
1Y7AsjpYThuzMClDdu4FrV.jpg,FACE_MALE,0.3218,"[292, 562, 57, 54]"
1Y7AsjpYThuzMClDdu4FrV.jpg,FACE_FEMALE,0.2912,"[471, 575, 55, 51]"
1Y7AsjpYThuzMClDdu4FrV.jpg,FACE_FEMALE,0.2801,"[568, 566, 59, 62]"
36efke4P7aeYMDmKArAEBe.jpg,none_detected,0,
0DEELTj7PdjJllo8BLfcFU.jpg,none_detected,0,
6aPyqaE53xagYyLIYZjB1e.jpg,none_detected,0,
7zduRJgS6v79QmNUhKGozu.jpg,FACE_FEMALE,0.7838,"[190, 130, 266, 255]"
2uO9QlfG38OVuaFT0xsLno.jpg,none_detected,0,
7s9ZwgYH8wauKlV2rtNVBJ.jpg,FACE_FEMALE,0.3681,"[246, 54, 143, 144]"
0Q1w1Erx4cER4JCT3cZFhZ.jpg,none_detected,0,
6LJCPiT1WesNvhW3qcbXZg.jpg,none_detected,0,
33aJkl5A1vpYnTk9rNqKzr.jpg,BUTTOCKS_COVERED,0.4208,"[8, 12, 627, 626]"
45wbw92Z6V8G8iPKFzSEPN.jpg,FEMALE_BREAST_COVERED,0.5424,"[252, 232, 49, 43]"
45wbw92Z6V8G8iPKFzSEPN.jpg,BELLY_EXPOSED,0.4719,"[264, 283, 63, 43]"
45wbw92Z6V8G8iPKFzSEPN.jpg,FEMALE_BREAST_COVERED,0.4422,"[297, 244, 51, 45]"
45wbw92Z6V8G8iPKFzSEPN.jpg,FACE_FEMALE,0.4173,"[300, 149, 53, 48]"
1qHUxg0YIm6caZQrDJvDdk.jpg,none_detected,0,
0a8WSH44kA5hR4MQ6LyFDB.jpg,FACE_FEMALE,0.8178,"[186, 0, 242, 110]"
0a8WSH44kA5hR4MQ6LyFDB.jpg,ARMPITS_EXPOSED,0.6327,"[512, 307, 80, 104]"
0a8WSH44kA5hR4MQ6LyFDB.jpg,FEMALE_BREAST_COVERED,0.2678,"[366, 351, 189, 153]"
6ZdTjmwJ2yZt1UqpEh3cJY.jpg,none_detected,0,
1OUX2HxH2tyqyHMALnYbnG.jpg,none_detected,0,
2WBvIseHSAwsPP4YbNgZXR.jpg,FACE_FEMALE,0.8557,"[180, 90, 285, 311]"
3QEQeBF0NJ5BvvPY8lyWsP.jpg,none_detected,0,
1wXA0CPAKjjqonYux7JJvC.jpg,none_detected,0,
2GQuVFujesadBWknYzObe3.jpg,none_detected,0,
1QqipMXWzJhr6yfcNKTp8B.jpg,none_detected,0,
1oA2UN6nt7jhEuVtiCeCke.jpg,none_detected,0,
6fXCZozPfQBH8nrpZjaY6W.jpg,none_detected,0,
1YZ3k65Mqw3G8FzYlW1mmp.jpg,FACE_FEMALE,0.3488,"[206, 216, 132, 144]"
139iXhHdS8eCKVx7tOaOqo.jpg,FACE_FEMALE,0.8493,"[413, 192, 134, 123]"
139iXhHdS8eCKVx7tOaOqo.jpg,FEET_COVERED,0.3102,"[0, 409, 91, 104]"
27bcWf41ghwRCrfTS1OjXj.jpg,none_detected,0,
33EAkX4S4gxdt9k6z2HM6L.jpg,none_detected,0,
27XBXCuJ2Q3t7RlTXFIZu1.jpg,none_detected,0,
0URsHGo0BWzA5E84XG8B3m.jpg,FACE_FEMALE,0.3092,"[308, 311, 61, 52]"
0URsHGo0BWzA5E84XG8B3m.jpg,FACE_MALE,0.2957,"[520, 330, 102, 92]"
7J4ASJD3IvdANlrPkmeVP0.jpg,none_detected,0,
79WcTJuCulopfqul1awYJk.jpg,none_detected,0,
6Per97deaWqrJlKQNX8RGK.jpg,FACE_MALE,0.7489,"[95, 151, 71, 70]"
6Per97deaWqrJlKQNX8RGK.jpg,FACE_MALE,0.6836,"[357, 163, 63, 60]"
6Per97deaWqrJlKQNX8RGK.jpg,FACE_MALE,0.6615,"[285, 160, 67, 70]"
6Per97deaWqrJlKQNX8RGK.jpg,FACE_FEMALE,0.6289,"[240, 335, 75, 73]"
6Per97deaWqrJlKQNX8RGK.jpg,FACE_MALE,0.5128,"[471, 130, 80, 83]"
6Per97deaWqrJlKQNX8RGK.jpg,FACE_FEMALE,0.4195,"[533, 275, 90, 100]"
3nEUhPvFBnLSi30EZy931a.jpg,none_detected,0,
3d4bAPQ6K4IHG7NRs17HRS.jpg,FACE_FEMALE,0.7331,"[280, 127, 74, 74]"
3d4bAPQ6K4IHG7NRs17HRS.jpg,FEET_EXPOSED,0.3678,"[178, 460, 62, 105]"
5BO25wVzXZ05i7ubfdy3w0.jpg,FACE_FEMALE,0.4496,"[246, 147, 166, 158]"
5Wm3rQj8XlaZlXx1kg9MIV.jpg,none_detected,0,
4u3BD1dgoKM7dhuNteRaSM.jpg,FACE_FEMALE,0.7212,"[0, 186, 116, 303]"
4u3BD1dgoKM7dhuNteRaSM.jpg,FACE_FEMALE,0.3486,"[334, 0, 184, 211]"
4u3BD1dgoKM7dhuNteRaSM.jpg,FACE_FEMALE,0.296,"[541, 129, 98, 281]"
2D0Hi3Jj6RFnpWDcSa0Otu.jpg,FACE_FEMALE,0.5079,"[469, 374, 87, 84]"
2D0Hi3Jj6RFnpWDcSa0Otu.jpg,FACE_FEMALE,0.457,"[225, 217, 72, 65]"
2D0Hi3Jj6RFnpWDcSa0Otu.jpg,FEMALE_BREAST_COVERED,0.3006,"[196, 333, 70, 76]"
6mnyZZR498NtFOkjGfGl8s.jpg,none_detected,0,
5QaKu3YoUJNglyaKixaegf.jpg,none_detected,0,
6E8lxwX7KMAO9nCx4A5tAR.jpg,none_detected,0,
2ux9BLkrXyfyuJJ8Z1iwHU.jpg,none_detected,0,
1KElY4EWWoOIQeYfpUbJrM.jpg,FACE_MALE,0.5096,"[361, 99, 109, 99]"
1KElY4EWWoOIQeYfpUbJrM.jpg,ARMPITS_EXPOSED,0.3118,"[517, 292, 48, 57]"
1PD3hNs0PRMtOeU11DPpim.jpg,FACE_FEMALE,0.7698,"[20, 136, 350, 397]"
55k2y2CMY7Xkw7T3t26MTS.jpg,FACE_MALE,0.5094,"[486, 288, 58, 56]"
7dMtse1hCWqbfFGMLW2clA.jpg,FACE_FEMALE,0.2764,"[176, 180, 115, 104]"
4xbpODmwG0GGAVbTA8PH8Y.jpg,FACE_FEMALE,0.8627,"[257, 162, 163, 172]"
63ButSDtUefzCmdE3AXdor.jpg,none_detected,0,
1bkxTSDQ2rilOXXi2rys5X.jpg,FACE_FEMALE,0.7411,"[262, 199, 186, 175]"
4PvhuQ1KnYzfhPYkgvIegq.jpg,FACE_FEMALE,0.8573,"[264, 169, 301, 306]"
4PvhuQ1KnYzfhPYkgvIegq.jpg,FEMALE_BREAST_EXPOSED,0.3101,"[318, 502, 266, 137]"
0hBRqPYPXhr1RkTDG3n4Mk.jpg,FACE_FEMALE,0.8187,"[59, 223, 358, 376]"
0hBRqPYPXhr1RkTDG3n4Mk.jpg,MALE_GENITALIA_EXPOSED,0.5063,"[33, 476, 211, 163]"
1BByMKKOoJL2EndkA3oxDh.jpg,none_detected,0,
5wkYyTtAUS2Wi6pHYpdsSU.jpg,FACE_FEMALE,0.361,"[203, 257, 314, 282]"
1SHqiM8BmiWkZlZ3ozOi5q.jpg,FACE_FEMALE,0.3456,"[1, 1, 638, 633]"
6QeosPQpJckkW0Obir5RT8.jpg,FEET_COVERED,0.5486,"[9, 526, 74, 96]"
6QeosPQpJckkW0Obir5RT8.jpg,FACE_FEMALE,0.4768,"[77, 175, 53, 49]"
2uSzWk72wbQPnU8MG7agVp.jpg,none_detected,0,
5gk9ozZKJuosICdYgwa5JW.jpg,none_detected,0,
64vC3GWaE8ryklQD2fNosa.jpg,FEET_COVERED,0.2755,"[430, 0, 61, 51]"
4urAt6KrPJuOUjVmdrPC2B.jpg,FACE_FEMALE,0.6017,"[313, 85, 57, 54]"
3440hCSfwYXxJcbQ0j3jAJ.jpg,none_detected,0,
51h7NVaWLzMMeNbhO138jm.jpg,FACE_FEMALE,0.6079,"[185, 127, 85, 86]"
51h7NVaWLzMMeNbhO138jm.jpg,FACE_FEMALE,0.5964,"[328, 143, 108, 104]"
0i1o62slead5ZEJfzGEN9e.jpg,none_detected,0,
316O0Xetgx2NJLRgJBw4uq.jpg,none_detected,0,
5CnpZV3q5BcESefcB3WJmz.jpg,none_detected,0,
2yHTMVFGHODKJOjVL1hLgk.jpg,none_detected,0,
3YQA0MVV7U5puzsxGSOhlU.jpg,none_detected,0,
3WdsoMKRqtw5Sgg67YrpnY.jpg,none_detected,0,
3ZgFmnpdR7O8sX6USTzWDE.jpg,none_detected,0,
6nUUV3haj8ug8okTmOyIU2.jpg,none_detected,0,
5xq6RMHNIBA73qld03dR6V.jpg,FACE_FEMALE,0.5586,"[441, 180, 198, 406]"
5xq6RMHNIBA73qld03dR6V.jpg,FACE_FEMALE,0.5542,"[0, 22, 243, 603]"
0FCE9Qzaars3fSBXWLydYb.jpg,FACE_MALE,0.4196,"[451, 349, 31, 28]"
0FCE9Qzaars3fSBXWLydYb.jpg,FACE_FEMALE,0.3441,"[525, 365, 33, 30]"
7dtjpzbhRH1dc2gM0FLrqh.jpg,FACE_FEMALE,0.8266,"[389, 152, 224, 222]"
7jqeVdddjLBR6hGeGr58bS.jpg,FACE_FEMALE,0.459,"[306, 81, 282, 281]"
1V5vQRMWTNGmqwxY8jMVou.jpg,FACE_FEMALE,0.7409,"[327, 139, 161, 173]"
